rank,hkm_id,formula_id,length,formula,atom_ids,features,source_pattern_ids,train_dedup_support0_excluding_sources,train_dedup_support1_excluding_sources,train_dedup_precision0_excluding_sources,train_dedup_precision1_excluding_sources,train_dedup_recall0_excluding_sources,train_dedup_recall1_excluding_sources,train_precision0_recall0_mean,test_support0,test_support1,test_precision0,test_precision1,test_recall0,test_recall1
1,len4__admissions__albumin__ecog__plt__combo61507__tmpl3,len4_0004,4,(((x1 OR x2) OR x3) AND x4),"[""atom_32"", ""atom_125939"", ""atom_22550"", ""atom_174955""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_29785"", ""pattern_4949"", ""pattern_42395""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,1,2,0.3333333333333333,0.6666666666666666,0.005,0.002162162162162162
2,len4__admissions__albumin__creatinine__ecog__combo14795__tmpl4,len4_0005,4,((x1 OR x2) AND (x3 OR x4)),"[""atom_2176"", ""atom_151746"", ""atom_210988"", ""atom_16004""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_462"", ""pattern_36400"", ""pattern_51949"", ""pattern_3487""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,1,0.0,1.0,0.0,0.001081081081081081
3,len4__admissions__albumin__ast__creatinine__combo56726__tmpl4,len4_0005,4,((x1 OR x2) AND (x3 OR x4)),"[""atom_32"", ""atom_112885"", ""atom_105487"", ""atom_7574""]","[""admissions"", ""albumin"", ""ast"", ""creatinine""]","[""pattern_5"", ""pattern_26428"", ""pattern_24571"", ""pattern_1642""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,1,0.0,1.0,0.0,0.001081081081081081
4,len4__admissions__albumin__ast__neutrophils__combo58568__tmpl4,len4_0005,4,((x1 OR x2) AND (x3 OR x4)),"[""atom_32"", ""atom_123108"", ""atom_142872"", ""atom_107910""]","[""admissions"", ""albumin"", ""ast"", ""neutrophils""]","[""pattern_5"", ""pattern_29068"", ""pattern_34143"", ""pattern_25190""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,0,0.0,0.0,0.0,0.0
5,len4__admissions__albumin__creatinine__ldh__combo77112__tmpl4,len4_0005,4,((x1 OR x2) AND (x3 OR x4)),"[""atom_32"", ""atom_189841"", ""atom_280597"", ""atom_140338""]","[""admissions"", ""albumin"", ""creatinine"", ""ldh""]","[""pattern_5"", ""pattern_46312"", ""pattern_70908"", ""pattern_33503""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,0,0.0,0.0,0.0,0.0
6,len4__admissions__albumin__ast__ecog__combo31750__tmpl4,len4_0005,4,((x1 OR x2) AND (x3 OR x4)),"[""atom_3090"", ""atom_123108"", ""atom_185463"", ""atom_22550""]","[""admissions"", ""albumin"", ""ast"", ""ecog""]","[""pattern_661"", ""pattern_29068"", ""pattern_45147"", ""pattern_4949""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,1,0,1.0,0.0,0.005,0.0
7,len4__admissions__albumin__ast__plt__combo54138__tmpl25,len4_0026,4,(((x1 OR x2) AND NOT x3) AND x4),"[""atom_32"", ""atom_101423"", ""atom_145295"", ""atom_278179""]","[""admissions"", ""albumin"", ""ast"", ""plt""]","[""pattern_5"", ""pattern_23579"", ""pattern_34767"", ""pattern_70240""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,0,0.0,0.0,0.0,0.0
8,len4__admissions__creatinine__ecog__ldh__combo57642__tmpl8,len4_0009,4,((x1 AND x2) OR (x3 AND x4)),"[""atom_32"", ""atom_151225"", ""atom_117737"", ""atom_140338""]","[""admissions"", ""creatinine"", ""ecog"", ""ldh""]","[""pattern_5"", ""pattern_36262"", ""pattern_27703"", ""pattern_33503""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,0,0.0,0.0,0.0,0.0
9,len4__admissions__creatinine__ecog__ldh__combo72942__tmpl8,len4_0009,4,((x1 AND x2) OR (x3 AND x4)),"[""atom_32"", ""atom_282289"", ""atom_117737"", ""atom_140338""]","[""admissions"", ""creatinine"", ""ecog"", ""ldh""]","[""pattern_5"", ""pattern_71385"", ""pattern_27703"", ""pattern_33503""]",1,0,1.0,0.0,0.0011574074074074073,0.0,0.5005787037037037,0,0,0.0,0.0,0.0,0.0
10,len4__admissions__albumin__neutrophils__plt__combo58530__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_101976"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23723"", ""pattern_23399""]",322,26,0.9252873563218391,0.07471264367816093,0.3726851851851852,0.007162534435261708,0.6489862707535121,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
11,len4__admissions__albumin__neutrophils__plt__combo58680__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_24730"", ""pattern_23399""]",322,26,0.9252873563218391,0.07471264367816093,0.3726851851851852,0.007162534435261708,0.6489862707535121,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
12,len4__admissions__albumin__neutrophils__plt__combo59220__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_23399""]",322,26,0.9252873563218391,0.07471264367816093,0.3726851851851852,0.007162534435261708,0.6489862707535121,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
13,len4__admissions__albumin__neutrophils__plt__combo59223__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_31266""]",322,27,0.9226361031518625,0.07736389684813753,0.3726851851851852,0.00743801652892562,0.6476606441685239,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
14,len4__admissions__albumin__neutrophils__plt__combo59280__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_28371"", ""pattern_23399""]",322,27,0.9226361031518625,0.07736389684813753,0.3726851851851852,0.00743801652892562,0.6476606441685239,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
15,len4__admissions__albumin__creatinine__ecog__combo75839__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_168647"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_4110"", ""pattern_40773"", ""pattern_23112""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
16,len4__admissions__ecog__neutrophils__plt__combo80280__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_24730"", ""pattern_23399""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
17,len4__admissions__ecog__neutrophils__plt__combo80820__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_23399""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
18,len4__admissions__ecog__neutrophils__plt__combo80825__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_36960""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,64,6,0.9142857142857143,0.08571428571428572,0.32,0.006486486486486486
19,len4__admissions__albumin__ecog__plt__combo59370__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_99517"", ""atom_100716""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23112"", ""pattern_23399""]",320,27,0.9221902017291066,0.07780979827089338,0.37037037037037035,0.00743801652892562,0.6462802860497385,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
20,len4__admissions__albumin__creatinine__ecog__combo58739__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_168647"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_29068"", ""pattern_40773"", ""pattern_23112""]",320,27,0.9221902017291066,0.07780979827089338,0.37037037037037035,0.00743801652892562,0.6462802860497385,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
21,len4__admissions__albumin__neutrophils__plt__combo57425__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_36960""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
22,len4__admissions__albumin__neutrophils__plt__combo75780__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_24730"", ""pattern_23399""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
23,len4__admissions__albumin__neutrophils__plt__combo76320__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_23399""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
24,len4__admissions__albumin__neutrophils__plt__combo76325__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_36960""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
25,len4__admissions__albumin__neutrophils__plt__combo76332__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_49557""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
26,len4__admissions__albumin__neutrophils__plt__combo57426__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_42110""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
27,len4__admissions__albumin__neutrophils__plt__combo57429__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_42908""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
28,len4__admissions__albumin__neutrophils__plt__combo58533__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_101976"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23723"", ""pattern_31266""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
29,len4__admissions__albumin__neutrophils__plt__combo59225__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_36960""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
30,len4__admissions__albumin__neutrophils__plt__combo59370__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_122912"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_29014"", ""pattern_23399""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
31,len4__admissions__albumin__neutrophils__plt__combo76324__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_152529""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_36594""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
32,len4__admissions__albumin__neutrophils__plt__combo76326__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_42110""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
33,len4__admissions__albumin__neutrophils__plt__combo76329__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_42908""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
34,len4__admissions__albumin__creatinine__ecog__combo56939__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_168647"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_26428"", ""pattern_40773"", ""pattern_23112""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
35,len4__admissions__albumin__ecog__total_bilirubin__combo76370__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_62210"", ""atom_240338""]","[""admissions"", ""albumin"", ""ecog"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_14104"", ""pattern_59900""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
36,len4__admissions__albumin__ecog__neutrophils__combo57474__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_62210"", ""atom_118280""]","[""admissions"", ""albumin"", ""ecog"", ""neutrophils""]","[""pattern_5"", ""pattern_26428"", ""pattern_14104"", ""pattern_27842""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
37,len4__admissions__albumin__ecog__neutrophils__combo76374__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_62210"", ""atom_118280""]","[""admissions"", ""albumin"", ""ecog"", ""neutrophils""]","[""pattern_5"", ""pattern_4110"", ""pattern_14104"", ""pattern_27842""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
38,len4__admissions__albumin__neutrophils__plt__combo59224__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_152529""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_36594""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
39,len4__admissions__albumin__neutrophils__plt__combo59226__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_42110""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
40,len4__admissions__albumin__neutrophils__plt__combo59229__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_42908""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
41,len4__admissions__ecog__neutrophils__plt__combo80130__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_101976"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_23723"", ""pattern_23399""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
42,len4__admissions__ecog__neutrophils__plt__combo80833__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_212968""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_52479""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
43,len4__admissions__ecog__neutrophils__plt__combo80835__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_60268""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
44,len4__admissions__ecog__neutrophils__plt__combo80880__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_28371"", ""pattern_23399""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,67,10,0.8701298701298701,0.12987012987012986,0.335,0.010810810810810811
45,len4__admissions__albumin__ecog__plt__combo59372__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_99517"", ""atom_126436""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23112"", ""pattern_29918""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
46,len4__admissions__albumin__ecog__plt__combo59373__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_99517"", ""atom_131677""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23112"", ""pattern_31266""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
47,len4__admissions__albumin__ecog__total_bilirubin__combo59270__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_62210"", ""atom_240338""]","[""admissions"", ""albumin"", ""ecog"", ""total_bilirubin""]","[""pattern_5"", ""pattern_29068"", ""pattern_14104"", ""pattern_59900""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
48,len4__admissions__albumin__ecog__neutrophils__combo59274__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_62210"", ""atom_118280""]","[""admissions"", ""albumin"", ""ecog"", ""neutrophils""]","[""pattern_5"", ""pattern_29068"", ""pattern_14104"", ""pattern_27842""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
49,len4__admissions__ecog__neutrophils__plt__combo80824__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_152529""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_36594""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
50,len4__admissions__ecog__neutrophils__plt__combo80826__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_42110""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,64,6,0.9142857142857143,0.08571428571428572,0.32,0.006486486486486486
51,len4__admissions__ecog__neutrophils__plt__combo80829__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_42908""]",320,28,0.9195402298850575,0.08045977011494253,0.37037037037037035,0.007713498622589532,0.644955300127714,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
52,len4__admissions__albumin__creatinine__total_bilirubin__combo75830__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_168647"", ""atom_240338""]","[""admissions"", ""albumin"", ""creatinine"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_40773"", ""pattern_59900""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
53,len4__admissions__albumin__neutrophils__plt__combo57420__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_23399""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
54,len4__admissions__albumin__neutrophils__plt__combo57432__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_49557""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
55,len4__admissions__albumin__neutrophils__plt__combo57435__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_60268""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
