rank,hkm_id,formula_id,length,formula,atom_ids,features,source_pattern_ids,train_dedup_support0_excluding_sources,train_dedup_support1_excluding_sources,train_dedup_precision0_excluding_sources,train_dedup_precision1_excluding_sources,train_dedup_recall0_excluding_sources,train_dedup_recall1_excluding_sources,train_precision0_recall0_mean,test_support0,test_support1,test_precision0,test_precision1,test_recall0,test_recall1
11,len3__admissions__neutrophils__plt__combo2533__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_212968""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_52479""]",323,24,0.930835734870317,0.069164265129683,0.3738425925925926,0.006611570247933884,0.6523391637314548,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
12,len3__admissions__neutrophils__plt__combo2535__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_60268""]",323,24,0.930835734870317,0.069164265129683,0.3738425925925926,0.006611570247933884,0.6523391637314548,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
13,len3__admissions__neutrophils__plt__combo2580__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_28371"", ""pattern_23399""]",323,24,0.930835734870317,0.069164265129683,0.3738425925925926,0.006611570247933884,0.6523391637314548,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
14,len3__admissions__albumin__ecog__combo1915__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_112885"", ""atom_62210""]","[""admissions"", ""albumin"", ""ecog""]","[""pattern_5"", ""pattern_26428"", ""pattern_14104""]",321,23,0.9331395348837209,0.06686046511627906,0.3715277777777778,0.006336088154269973,0.6523336563307494,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
15,len3__admissions__albumin__plt__combo1952__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123108"", ""atom_126436""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_29918""]",322,24,0.930635838150289,0.06936416184971098,0.3726851851851852,0.006611570247933884,0.6516605116677371,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
16,len3__admissions__albumin__plt__combo1953__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123108"", ""atom_131677""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_31266""]",322,24,0.930635838150289,0.06936416184971098,0.3726851851851852,0.006611570247933884,0.6516605116677371,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
17,len3__admissions__neutrophils__plt__combo2524__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_152529""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_36594""]",322,24,0.930635838150289,0.06936416184971098,0.3726851851851852,0.006611570247933884,0.6516605116677371,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
18,len3__admissions__neutrophils__plt__combo2526__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_42110""]",322,24,0.930635838150289,0.06936416184971098,0.3726851851851852,0.006611570247933884,0.6516605116677371,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
19,len3__admissions__neutrophils__plt__combo2529__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_42908""]",322,24,0.930635838150289,0.06936416184971098,0.3726851851851852,0.006611570247933884,0.6516605116677371,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
20,len3__admissions__albumin__plt__combo2520__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_100716""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_23399""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
21,len3__admissions__albumin__plt__combo2532__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_202039""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_49557""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
22,len3__admissions__albumin__creatinine__combo2347__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_164092"", ""atom_168647""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_39607"", ""pattern_40773""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
23,len3__admissions__albumin__creatinine__combo2537__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_246960""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_4110"", ""pattern_61704""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
24,len3__admissions__neutrophils__plt__combo1833__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_101976"", ""atom_131677""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23723"", ""pattern_31266""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
25,len3__admissions__neutrophils__plt__combo1992__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_106138"", ""atom_202039""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_24730"", ""pattern_49557""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
26,len3__admissions__neutrophils__plt__combo2547__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_80531""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_18468""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
27,len3__admissions__neutrophils__plt__combo2592__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_120357"", ""atom_202039""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_28371"", ""pattern_49557""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,66,8,0.8918918918918919,0.10810810810810811,0.33,0.008648648648648649
28,len3__admissions__neutrophils__plt__combo2670__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_122912"", ""atom_100716""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29014"", ""pattern_23399""]",323,25,0.9281609195402298,0.07183908045977011,0.3738425925925926,0.006887052341597796,0.6510017560664112,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
29,len3__admissions__albumin__ecog__combo2005__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123622"", ""atom_62210""]","[""admissions"", ""albumin"", ""ecog""]","[""pattern_5"", ""pattern_29199"", ""pattern_14104""]",321,24,0.9304347826086956,0.06956521739130435,0.3715277777777778,0.006611570247933884,0.6509812801932366,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
30,len3__admissions__ecog__plt__combo2670__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_99517"", ""atom_100716""]","[""admissions"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_23399""]",321,24,0.9304347826086956,0.06956521739130435,0.3715277777777778,0.006611570247933884,0.6509812801932366,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
31,len3__admissions__albumin__plt__combo2524__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_152529""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_36594""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
32,len3__admissions__albumin__plt__combo2529__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_176887""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_42908""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,65,3,0.9558823529411765,0.04411764705882353,0.325,0.003243243243243243
33,len3__admissions__albumin__creatinine__combo1955__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123108"", ""atom_151768""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_29068"", ""pattern_36407""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,3,0.9565217391304348,0.043478260869565216,0.33,0.003243243243243243
34,len3__admissions__albumin__creatinine__combo1978__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123108"", ""atom_90799""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_29068"", ""pattern_20987""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
35,len3__admissions__albumin__creatinine__combo2538__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_24807""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_4110"", ""pattern_5450""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
36,len3__admissions__albumin__creatinine__combo2549__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_96838""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_4110"", ""pattern_22462""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
37,len3__admissions__neutrophils__plt__combo2314__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_113350"", ""atom_152529""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26555"", ""pattern_36594""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
38,len3__admissions__neutrophils__plt__combo2540__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_29210""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_6428""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
39,len3__admissions__neutrophils__plt__combo2543__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_45819""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_10253""]",322,25,0.9279538904899135,0.07204610951008646,0.3726851851851852,0.006887052341597796,0.6503195378375494,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
40,len3__admissions__albumin__plt__combo1905__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_112885"", ""atom_241708""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_60268""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
41,len3__admissions__albumin__plt__combo2522__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_126436""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_29918""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
42,len3__admissions__albumin__plt__combo2523__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_131677""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_31266""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
43,len3__admissions__albumin__plt__combo2535__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_241708""]","[""admissions"", ""albumin"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_60268""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
44,len3__admissions__albumin__creatinine__combo1907__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_112885"", ""atom_246960""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_26428"", ""pattern_61704""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
45,len3__admissions__albumin__creatinine__combo1987__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123622"", ""atom_168647""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_29199"", ""pattern_40773""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
46,len3__admissions__albumin__creatinine__combo2008__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_123622"", ""atom_90799""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_29199"", ""pattern_20987""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
47,len3__admissions__albumin__creatinine__combo2357__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_164092"", ""atom_246960""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_39607"", ""pattern_61704""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
48,len3__admissions__albumin__creatinine__combo2364__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_164092"", ""atom_42308""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_39607"", ""pattern_9424""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
49,len3__admissions__albumin__creatinine__combo2368__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_164092"", ""atom_90799""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_39607"", ""pattern_20987""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
50,len3__admissions__albumin__creatinine__combo2522__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_141530""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_4110"", ""pattern_33811""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
51,len3__admissions__albumin__creatinine__combo2548__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_18892"", ""atom_90799""]","[""admissions"", ""albumin"", ""creatinine""]","[""pattern_5"", ""pattern_4110"", ""pattern_20987""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
52,len3__admissions__neutrophils__plt__combo1842__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_101976"", ""atom_202039""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23723"", ""pattern_49557""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
53,len3__admissions__neutrophils__plt__combo2323__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_113350"", ""atom_212968""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26555"", ""pattern_52479""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
54,len3__admissions__neutrophils__plt__combo2325__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_113350"", ""atom_241708""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26555"", ""pattern_60268""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
55,len3__admissions__neutrophils__plt__combo2400__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_115358"", ""atom_100716""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27075"", ""pattern_23399""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
56,len3__admissions__neutrophils__plt__combo2521__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_120816""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_28485""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
57,len3__admissions__neutrophils__plt__combo2522__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_126436""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_29918""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
58,len3__admissions__neutrophils__plt__combo2531__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_201293""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_49357""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
59,len3__admissions__neutrophils__plt__combo2541__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_44663""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_9983""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
60,len3__admissions__neutrophils__plt__combo2548__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_118280"", ""atom_94619""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_27842"", ""pattern_21917""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
61,len3__admissions__neutrophils__plt__combo2622__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_121129"", ""atom_202039""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_28554"", ""pattern_49557""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
62,len3__admissions__neutrophils__plt__combo2682__tmpl8,len3_0009,3,((x1 OR x2) AND NOT x3),"[""atom_32"", ""atom_122912"", ""atom_202039""]","[""admissions"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29014"", ""pattern_49557""]",323,26,0.9255014326647565,0.07449856733524356,0.3738425925925926,0.007162534435261708,0.6496720126286746,66,8,0.8918918918918919,0.10810810810810811,0.33,0.008648648648648649
