rank,hkm_id,formula_id,length,formula,atom_ids,features,source_pattern_ids,train_dedup_support0_excluding_sources,train_dedup_support1_excluding_sources,train_dedup_precision0_excluding_sources,train_dedup_precision1_excluding_sources,train_dedup_recall0_excluding_sources,train_dedup_recall1_excluding_sources,train_precision0_recall0_mean,test_support0,test_support1,test_precision0,test_precision1,test_recall0,test_recall1
1,len4__admissions__albumin__neutrophils__plt__combo58530__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_101976"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23723"", ""pattern_23399""]",322,26,0.9252873563218391,0.07471264367816093,0.3726851851851852,0.007162534435261708,0.6489862707535121,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
2,len4__admissions__albumin__neutrophils__plt__combo58680__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_24730"", ""pattern_23399""]",322,26,0.9252873563218391,0.07471264367816093,0.3726851851851852,0.007162534435261708,0.6489862707535121,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
3,len4__admissions__albumin__neutrophils__plt__combo59220__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_23399""]",322,26,0.9252873563218391,0.07471264367816093,0.3726851851851852,0.007162534435261708,0.6489862707535121,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
4,len4__admissions__albumin__neutrophils__plt__combo59223__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_31266""]",322,27,0.9226361031518625,0.07736389684813753,0.3726851851851852,0.00743801652892562,0.6476606441685239,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
5,len4__admissions__albumin__neutrophils__plt__combo59280__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_28371"", ""pattern_23399""]",322,27,0.9226361031518625,0.07736389684813753,0.3726851851851852,0.00743801652892562,0.6476606441685239,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
6,len4__admissions__albumin__neutrophils__plt__combo57425__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_36960""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
7,len4__admissions__albumin__neutrophils__plt__combo75780__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_24730"", ""pattern_23399""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
8,len4__admissions__albumin__neutrophils__plt__combo76320__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_23399""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
9,len4__admissions__albumin__neutrophils__plt__combo76325__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_36960""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
10,len4__admissions__albumin__neutrophils__plt__combo76332__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_49557""]",323,28,0.9202279202279202,0.07977207977207977,0.3738425925925926,0.007713498622589532,0.6470352564102564,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
11,len4__admissions__albumin__creatinine__ecog__combo75839__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_168647"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_4110"", ""pattern_40773"", ""pattern_23112""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
12,len4__admissions__ecog__neutrophils__plt__combo80280__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_24730"", ""pattern_23399""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
13,len4__admissions__ecog__neutrophils__plt__combo80820__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_23399""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
14,len4__admissions__ecog__neutrophils__plt__combo80825__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_36960""]",321,27,0.9224137931034483,0.07758620689655173,0.3715277777777778,0.00743801652892562,0.646970785440613,64,6,0.9142857142857143,0.08571428571428572,0.32,0.006486486486486486
15,len4__admissions__albumin__neutrophils__plt__combo57426__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_42110""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
16,len4__admissions__albumin__neutrophils__plt__combo57429__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_42908""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
17,len4__admissions__albumin__neutrophils__plt__combo58533__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_101976"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23723"", ""pattern_31266""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
18,len4__admissions__albumin__neutrophils__plt__combo59225__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_36960""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
19,len4__admissions__albumin__neutrophils__plt__combo59370__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_122912"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_29014"", ""pattern_23399""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
20,len4__admissions__albumin__neutrophils__plt__combo76324__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_152529""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_36594""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
21,len4__admissions__albumin__neutrophils__plt__combo76326__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_42110""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
22,len4__admissions__albumin__neutrophils__plt__combo76329__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_42908""]",322,28,0.92,0.08,0.3726851851851852,0.007713498622589532,0.6463425925925926,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
23,len4__admissions__albumin__ecog__plt__combo59370__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_99517"", ""atom_100716""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_23112"", ""pattern_23399""]",320,27,0.9221902017291066,0.07780979827089338,0.37037037037037035,0.00743801652892562,0.6462802860497385,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
24,len4__admissions__albumin__creatinine__ecog__combo58739__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_168647"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_29068"", ""pattern_40773"", ""pattern_23112""]",320,27,0.9221902017291066,0.07780979827089338,0.37037037037037035,0.00743801652892562,0.6462802860497385,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
25,len4__admissions__albumin__creatinine__total_bilirubin__combo75830__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_168647"", ""atom_240338""]","[""admissions"", ""albumin"", ""creatinine"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_40773"", ""pattern_59900""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
26,len4__admissions__albumin__neutrophils__plt__combo57420__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_23399""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
27,len4__admissions__albumin__neutrophils__plt__combo57432__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_49557""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
28,len4__admissions__albumin__neutrophils__plt__combo57435__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_60268""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
29,len4__admissions__albumin__neutrophils__plt__combo57449__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_97754""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_22686""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
30,len4__admissions__albumin__neutrophils__plt__combo60125__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123622"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29199"", ""pattern_27842"", ""pattern_36960""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,64,7,0.9014084507042254,0.09859154929577464,0.32,0.0075675675675675675
31,len4__admissions__albumin__neutrophils__plt__combo69125__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_151746"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_36400"", ""pattern_27842"", ""pattern_36960""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
32,len4__admissions__albumin__neutrophils__plt__combo70932__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_164092"", ""atom_118280"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_39607"", ""pattern_27842"", ""pattern_49557""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
33,len4__admissions__albumin__neutrophils__plt__combo75630__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_101976"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_23723"", ""pattern_23399""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
34,len4__admissions__albumin__neutrophils__plt__combo76323__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_31266""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
35,len4__admissions__albumin__neutrophils__plt__combo76335__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_60268""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
36,len4__admissions__albumin__neutrophils__plt__combo76380__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_28371"", ""pattern_23399""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
37,len4__admissions__albumin__creatinine__neutrophils__combo56934__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_168647"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_26428"", ""pattern_40773"", ""pattern_27842""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
38,len4__admissions__albumin__creatinine__neutrophils__combo75834__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_168647"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_4110"", ""pattern_40773"", ""pattern_27842""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
39,len4__admissions__neutrophils__plt__total_bilirubin__combo59420__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_106138"", ""atom_100716"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_24730"", ""pattern_23399"", ""pattern_59900""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
40,len4__admissions__neutrophils__plt__total_bilirubin__combo75620__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_118280"", ""atom_100716"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_27842"", ""pattern_23399"", ""pattern_59900""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
41,len4__admissions__neutrophils__plt__total_bilirubin__combo75770__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_118280"", ""atom_153897"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_27842"", ""pattern_36960"", ""pattern_59900""]",323,29,0.9176136363636364,0.08238636363636363,0.3738425925925926,0.007988980716253443,0.6457281144781145,64,6,0.9142857142857143,0.08571428571428572,0.32,0.006486486486486486
42,len4__admissions__albumin__creatinine__ecog__combo56939__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_168647"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_26428"", ""pattern_40773"", ""pattern_23112""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
43,len4__admissions__albumin__ecog__total_bilirubin__combo76370__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_62210"", ""atom_240338""]","[""admissions"", ""albumin"", ""ecog"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_14104"", ""pattern_59900""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
44,len4__admissions__albumin__ecog__neutrophils__combo57474__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_62210"", ""atom_118280""]","[""admissions"", ""albumin"", ""ecog"", ""neutrophils""]","[""pattern_5"", ""pattern_26428"", ""pattern_14104"", ""pattern_27842""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
45,len4__admissions__albumin__ecog__neutrophils__combo76374__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_62210"", ""atom_118280""]","[""admissions"", ""albumin"", ""ecog"", ""neutrophils""]","[""pattern_5"", ""pattern_4110"", ""pattern_14104"", ""pattern_27842""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
46,len4__admissions__albumin__neutrophils__plt__combo59224__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_152529""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_36594""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
47,len4__admissions__albumin__neutrophils__plt__combo59226__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_173894""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_42110""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,64,4,0.9411764705882353,0.058823529411764705,0.32,0.004324324324324324
48,len4__admissions__albumin__neutrophils__plt__combo59229__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123108"", ""atom_118280"", ""atom_176887""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29068"", ""pattern_27842"", ""pattern_42908""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,65,4,0.9420289855072463,0.057971014492753624,0.325,0.004324324324324324
49,len4__admissions__ecog__neutrophils__plt__combo80130__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_101976"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_23723"", ""pattern_23399""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
50,len4__admissions__ecog__neutrophils__plt__combo80833__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_212968""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_52479""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
51,len4__admissions__ecog__neutrophils__plt__combo80835__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_60268""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
52,len4__admissions__ecog__neutrophils__plt__combo80880__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_28371"", ""pattern_23399""]",321,28,0.9197707736389685,0.08022922636103152,0.3715277777777778,0.007713498622589532,0.6456492757083732,67,10,0.8701298701298701,0.12987012987012986,0.335,0.010810810810810811
53,len4__admissions__albumin__creatinine__ecog__combo75820__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_168647"", ""atom_22550""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_4110"", ""pattern_40773"", ""pattern_4949""]",322,29,0.9173789173789174,0.08262108262108261,0.3726851851851852,0.007988980716253443,0.6450320512820513,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
54,len4__admissions__albumin__plt__total_bilirubin__combo58520__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_100716"", ""atom_240338""]","[""admissions"", ""albumin"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_29068"", ""pattern_23399"", ""pattern_59900""]",322,29,0.9173789173789174,0.08262108262108261,0.3726851851851852,0.007988980716253443,0.6450320512820513,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
